Lake,Age,Asteraceae,Betulaceae,Boraginaceae,Brassicaceae,Bryaceae,Caprifoliaceae,Caryophyllaceae,Equisetaceae,Ericaceae,Fabaceae,Juncaceae,Orobanchaceae,Papaveraceae,Pinaceae,Plantaginaceae,Poaceae,Polygonaceae,Polytrichaceae,Primulaceae,Ranunculaceae,Rosaceae,Salicaceae,Saxifragaceae
Salmon,11.025,0.324017820980154,1.70109356014581,0,0.202511138112596,0.0405022276225192,0,0.0810044552450385,0.0405022276225192,4.09072498987444,0.0405022276225192,0,0.121506682867558,0,0,0.324017820980154,0.0810044552450385,0,0.324017820980154,0.121506682867558,0,36.4115026326448,0.486026731470231,1.21506682867558
Salmon,11.878,0.354131534569983,2.4114671163575,0,0.219224283305228,0,0,0.0674536256323777,0,5.12647554806071,0.0337268128161889,0,0.0168634064080944,0,0.0168634064080944,0.0337268128161889,0.134907251264755,0,0.236087689713322,0,0,69.0219224283305,0.168634064080944,0.860033726812816
Salmon,12.549,1.6532428995337,8.90207715133531,0.0423908435777872,1.78041543026706,0,0,0.423908435777872,0.0423908435777872,27.5116574819839,0,0.0423908435777872,0.678253497244595,0,0,0.847816871555744,0.254345061466723,0.0847816871555744,0.593471810089021,0,0,32.7681220856295,0.381517592200085,10.7248834251802
Salmon,13.042,1.74125553688712,5.78891095158088,0.0152741713762028,0.366580113028868,0.0305483427524057,0,0.229112570643043,0,7.94256911562548,0.0610966855048114,0,0.0763708568810142,0,0,0.0610966855048114,0.0152741713762028,0.0305483427524057,0.763708568810142,0,0,76.9054528791813,0.229112570643043,1.46632045211547
Salmon,13.85,1.21396054628225,4.09711684370258,0,0.606980273141123,0,0,0.303490136570561,0,4.47647951441578,0.151745068285281,0.227617602427921,0.303490136570561,0,0,0.151745068285281,0.379362670713202,0,0.682852807283763,0,0,69.2716236722306,0.227617602427921,0.910470409711684
Salmon,14.369,2.04395604395604,4.13186813186813,0,1.45054945054945,0.021978021978022,0,0.593406593406593,0,2.96703296703297,0.043956043956044,0.021978021978022,0.197802197802198,0,0,0.043956043956044,0.131868131868132,0.0659340659340659,0.32967032967033,0,0,82.2417582417582,0.153846153846154,1.31868131868132
Salmon,15.568,1.89008653408228,0,0.030362835888872,2.04949142249886,0.022772126916654,0,2.43661758008198,0,0.07590708972218,0.030362835888872,0.060725671777744,0.49339608319417,0,0,0.022772126916654,0.060725671777744,0.068316380749962,0.34158190374981,0.030362835888872,0,88.6670715044785,0.166995597388796,2.3607104903598
Salmon,18.481,5.57288417550426,0.0207943439384487,0.0207943439384487,10.3555832813475,0.103971719692244,0,2.80723643169058,0,0.0207943439384487,0.0623830318153462,0.124766063630692,0.686213349968808,0,0,0.0415886878768975,0.291120815138282,0.249532127261385,1.01892285298399,0,0,64.7535870243294,0.748596381784155,10.2932002495321
Salmon,20.694,6.95433598659405,0.0418935902806871,0.293255131964809,23.1671554252199,0.0418935902806871,0,3.64474235441977,0,0.0418935902806871,0,0.502723083368245,1.42438206954336,0,0,0.0418935902806871,0.963552576455802,0.837871805613741,1.04733975701718,0.0418935902806871,0,32.3837452869711,0.502723083368245,22.9995810640972
Salmon,22.357,11.1596312469675,0.0970402717127608,0.0970402717127608,30.9315866084425,0.121300339640951,0,6.38039786511402,0,0.0242600679281902,0.0485201358563804,0.291120815138282,0.800582241630277,0,0,0.0242600679281902,0.897622513343037,0.242600679281902,2.69286754002911,0.0970402717127608,0,13.3430373605046,0.485201358563804,27.8748180494905
