species,tas_score,habitat_label,total_n,r_terr,r_aqua,r_anim,r_plant,tas_score_raw
Pseudoclavibacter helvolus,0.30457209847596717,Mostly Terrestrial,9999,1,0,0,0,0.30457209847596717
Pseudoclavibacter terrae,0.30457209847596717,Mostly Terrestrial,9999,1,0,0,0,0.30457209847596717
Oscillibacter valericigenes,0.6994366197183098,Mostly Terrestrial,9999,1,0,0,0,0.6994366197183098
Bacteroides reticulotermitis,0.5253318110460968,Mostly Terrestrial,9999,1,0,0,0,0.5253318110460968
Bifidobacterium scardovii,0.9195356285028023,Terrestrial Specialist,9999,1,0,0,0,0.9195356285028023
Veillonella montpellierensis,0.8416896235078053,Terrestrial Specialist,9999,1,0,0,0,0.8416896235078053
Pseudonocardia antarctica,0.6935414884516681,Mostly Terrestrial,9999,1,0,0,0,0.6935414884516681
Pseudonocardia alni,0.6935414884516681,Mostly Terrestrial,9999,1,0,0,0,0.6935414884516681
Pseudonocardia carboxydivorans,0.6935414884516681,Mostly Terrestrial,9999,1,0,0,0,0.6935414884516681
Polymorphobacter fuscus,-0.58103888731195,Mostly Aquatic,9999,0,1,0,0,-0.58103888731195
Polymorphobacter glacialis,-0.58103888731195,Mostly Aquatic,9999,0,1,0,0,-0.58103888731195
Frederiksenia canicola,0.8952644313861043,Terrestrial Specialist,9999,1,0,0,0,0.8952644313861043
Limosilactobacillus ingluviei,0.7892113227701619,Mostly Terrestrial,9999,1,0,0,0,0.7892113227701619
Flavobacterium terrae,-0.011049723756906066,Generalist,9999,0,1,0,0,-0.011049723756906066
Enterococcus italicus,0.3606119907489771,Mostly Terrestrial,9999,1,0,0,0,0.3606119907489771
Corynebacterium variabile,0.32244636567403134,Mostly Terrestrial,9999,1,0,0,0,0.32244636567403134
Lysobacter capsici,0.8249225724175624,Terrestrial Specialist,9999,1,0,0,0,0.8249225724175624
Lysobacter antibioticus,0.8249225724175624,Terrestrial Specialist,9999,1,0,0,0,0.8249225724175624
Lysobacter gummosus,0.8249225724175624,Terrestrial Specialist,9999,1,0,0,0,0.8249225724175624
Thermobifida fusca,0.7552779927047641,Mostly Terrestrial,9999,1,0,0,0,0.7552779927047641
Helicobacter rodentium,0.8268527750083083,Terrestrial Specialist,9999,1,0,0,0,0.8268527750083083
Paracoccus chinensis,0.10307262569832407,Mostly Terrestrial,9999,1,0,0,0,0.10307262569832407
Sphingobacterium kitahiroshimense,0.4469953581733785,Mostly Terrestrial,9999,1,0,0,0,0.4469953581733785
Aliarcobacter butzleri,-0.5316184351554126,Mostly Aquatic,9999,0,1,0,0,-0.5316184351554126
Enterocloster aldenensis,0.9079681274900397,Terrestrial Specialist,9999,1,0,0,0,0.9079681274900397
Longicatena caecimuris,0.851578515785158,Terrestrial Specialist,9999,1,0,0,0,0.851578515785158
Variovorax ginsengisoli,0.1151168335717692,Mostly Terrestrial,9999,1,0,0,0,0.1151168335717692
Actinomyces johnsonii,0.8753612716763005,Terrestrial Specialist,9999,1,0,0,0,0.8753612716763005
Clostridium frigidicarnis,0.12771713779270452,Mostly Terrestrial,9999,1,0,0,0,0.12771713779270452
Dialister succinatiphilus,0.6661166941652916,Mostly Terrestrial,9999,1,0,0,0,0.6661166941652916
Methylobacterium hispanicum,0.3580122976534069,Mostly Terrestrial,9999,1,0,0,0,0.3580122976534069
Paraglaciecola agarilytica,-0.6654408110525794,Mostly Aquatic,9999,0,1,0,0,-0.6654408110525794
Porphyromonas cangingivalis,0.8911111111111111,Terrestrial Specialist,9999,1,0,0,0,0.8911111111111111
Adlercreutzia muris,0.9528907922912205,Terrestrial Specialist,9999,1,0,0,0,0.9528907922912205
Williamsia herbipolensis,0.5196652719665271,Mostly Terrestrial,9999,1,0,0,0,0.5196652719665271
Nocardioides luteus,0.8683538919608678,Terrestrial Specialist,9999,1,0,0,0,0.8683538919608678
Nocardioides albus,0.8683538919608678,Terrestrial Specialist,9999,1,0,0,0,0.8683538919608678
Morganella morganii,0.4949713755222034,Mostly Terrestrial,9999,1,0,0,0,0.4949713755222034
Nocardioides panzhihuensis,0.8683538919608678,Terrestrial Specialist,9999,1,0,0,0,0.8683538919608678
Croceibacter atlanticus,-0.8650263120466505,Aquatic Specialist,9999,0,1,0,0,-0.8650263120466505
Nocardioides zeae,0.6140160260763277,Mostly Terrestrial,9999,1,0,0,0,0.6140160260763277
Bifidobacterium magnum,0.9299546765554181,Terrestrial Specialist,9999,1,0,0,0,0.9299546765554181
Burkholderia pseudomallei,0.6836446714151325,Mostly Terrestrial,9999,1,0,0,0,0.6836446714151325
Burkholderia mallei,0.6836446714151325,Mostly Terrestrial,9999,1,0,0,0,0.6836446714151325
Brevibacillus halotolerans,0.8024018568977695,Terrestrial Specialist,9999,1,0,0,0,0.8024018568977695
Urinicoccus massiliensis,0.8925806451612904,Terrestrial Specialist,9999,1,0,0,0,0.8925806451612904
Limosilactobacillus frumenti,0.9301925722145804,Terrestrial Specialist,9999,1,0,0,0,0.9301925722145804
Eubacterium pyruvativorans,0.931292008961912,Terrestrial Specialist,9999,1,0,0,0,0.931292008961912
Corynebacterium striatum,0.803305785123967,Terrestrial Specialist,9999,1,0,0,0,0.803305785123967
Marvinbryantia formatexigens,0.9235463029432878,Terrestrial Specialist,9999,1,0,0,0,0.9235463029432878
Sulfuricurvum kujiense,-0.45391591096455075,Mostly Aquatic,9999,0,1,0,0,-0.45391591096455075
Embleya hyalina,0.8179607434427653,Terrestrial Specialist,9999,1,0,0,0,0.8179607434427653
Traorella massiliensis,0.9122331413080313,Terrestrial Specialist,9999,1,0,0,0,0.9122331413080313
Bacillus mesophilum,0.662824517936012,Mostly Terrestrial,9999,1,0,0,0,0.662824517936012
Cytobacillus gottheilii,0.662824517936012,Mostly Terrestrial,9999,1,0,0,0,0.662824517936012
Methylobacillus flagellatus,0.33246259795772976,Mostly Terrestrial,9999,1,0,0,0,0.33246259795772976
Methylobacillus arboreus,0.33246259795772976,Mostly Terrestrial,9999,1,0,0,0,0.33246259795772976
Parolsenella massiliensis,0.8002129169623846,Terrestrial Specialist,9999,1,0,0,0,0.8002129169623846
Allobaculum stercoricanis,0.8571428571428572,Terrestrial Specialist,9999,1,0,0,0,0.8571428571428572
Owenweeksia hongkongensis,-0.11497824735860786,Mostly Aquatic,9999,0,1,0,0,-0.11497824735860786
Bifidobacterium apri,0.8816858816858816,Terrestrial Specialist,9999,1,0,0,0,0.8816858816858816
Porphyromonas asaccharolytica,0.9342324034731202,Terrestrial Specialist,9999,1,0,0,0,0.9342324034731202
Methylobacterium goesingense,0.5921357919159848,Mostly Terrestrial,9999,1,0,0,0,0.5921357919159848
Methylobacterium adhaesivum,0.5921357919159848,Mostly Terrestrial,9999,1,0,0,0,0.5921357919159848
Methylobacterium gossipiicola,0.5921357919159848,Mostly Terrestrial,9999,1,0,0,0,0.5921357919159848
Colibacter massiliensis,0.851123595505618,Terrestrial Specialist,9999,1,0,0,0,0.851123595505618
Weissella thailandensis,0.6840013249420338,Mostly Terrestrial,9999,1,0,0,0,0.6840013249420338
Weissella jogaejeotgali,0.6840013249420338,Mostly Terrestrial,9999,1,0,0,0,0.6840013249420338
Duncaniella freteri,0.8732464102987291,Terrestrial Specialist,9999,1,0,0,0,0.8732464102987291
Anaerobiospirillum succiniciproducens,0.8810068649885584,Terrestrial Specialist,9999,1,0,0,0,0.8810068649885584
Glaciecola amylolytica,-0.8599413851611908,Aquatic Specialist,9999,0,1,0,0,-0.8599413851611908
Senegalimassilia anaerobia,0.694080113434952,Mostly Terrestrial,9999,1,0,0,0,0.694080113434952
Comamonas denitrificans,-0.3194224891980188,Mostly Aquatic,9999,0,1,0,0,-0.3194224891980188
Mannheimia haemolytica,0.8637143837967731,Terrestrial Specialist,9999,1,0,0,0,0.8637143837967731
Succinivibrio dextrinosolvens,0.788755281117972,Mostly Terrestrial,9999,1,0,0,0,0.788755281117972
Phaselicystis flava,0.7748060978871356,Mostly Terrestrial,9999,1,0,0,0,0.7748060978871356
Pseudoflavonifractor capillosus,0.9755683746182559,Terrestrial Specialist,9999,1,0,0,0,0.9755683746182559
Sulfuricella denitrificans,-0.35117666556181637,Mostly Aquatic,9999,0,1,0,0,-0.35117666556181637
Christensenella massiliensis,0.8989310009718172,Terrestrial Specialist,9999,1,0,0,0,0.8989310009718172
Schaalia georgiae,0.9315373708729999,Terrestrial Specialist,9999,1,0,0,0,0.9315373708729999
Deinococcus wulumuqiensis,0.0975211518480035,Generalist,9999,1,0,0,0,0.0975211518480035
Enteroscipio rubneri,0.8917638483965015,Terrestrial Specialist,9999,1,0,0,0,0.8917638483965015
Parageobacillus thermantarcticus,0.5960119124692477,Mostly Terrestrial,9999,1,0,0,0,0.5960119124692477
Parageobacillus thermoglucosidasius,0.5960119124692477,Mostly Terrestrial,9999,1,0,0,0,0.5960119124692477
Trueperella pyogenes,0.7734545454545456,Mostly Terrestrial,9999,1,0,0,0,0.7734545454545456
Sphingobacterium alimentarium,0.34266533352378226,Mostly Terrestrial,9999,1,0,0,0,0.34266533352378226
Gordonibacter pamelaeae,0.7604690117252931,Mostly Terrestrial,9999,1,0,0,0,0.7604690117252931
Lactobacillus ultunensis,0.8192090395480226,Terrestrial Specialist,9999,1,0,0,0,0.8192090395480226
Sorangium cellulosum,0.7696829729162293,Mostly Terrestrial,9999,1,0,0,0,0.7696829729162293
Fenollaria massiliensis,0.854936198791135,Terrestrial Specialist,9999,1,0,0,0,0.854936198791135
Johnsonella ignava,0.9109691960931631,Terrestrial Specialist,9999,1,0,0,0,0.9109691960931631
Williamsia maris,0.524923076923077,Mostly Terrestrial,9999,1,0,0,0,0.524923076923077
Williamsia phyllosphaerae,0.524923076923077,Mostly Terrestrial,9999,1,0,0,0,0.524923076923077
Methylobacterium radiotolerans,0.31569620253164554,Mostly Terrestrial,9999,1,0,0,0,0.31569620253164554
Methylobacterium tardum,0.31569620253164554,Mostly Terrestrial,9999,1,0,0,0,0.31569620253164554
Methylobacterium oryzae,0.31569620253164554,Mostly Terrestrial,9999,1,0,0,0,0.31569620253164554
Alistipes timonensis,0.9694709453599305,Terrestrial Specialist,9999,1,0,0,0,0.9694709453599305
Coprobacillus cateniformis,0.859166495586122,Terrestrial Specialist,9999,1,0,0,0,0.859166495586122
Tumebacillus permanentifrigoris,0.7055445544554455,Mostly Terrestrial,9999,1,0,0,0,0.7055445544554455
Enterobacter mori,0.6928559307653148,Mostly Terrestrial,9999,1,0,0,0,0.6928559307653148
Enterobacter cloacae,0.5279696132596685,Mostly Terrestrial,9999,1,0,0,0,0.5279696132596685
Leclercia adecarboxylata,0.6928559307653148,Mostly Terrestrial,9999,1,0,0,0,0.6928559307653148
Enterobacter ludwigii,0.6928559307653148,Mostly Terrestrial,9999,1,0,0,0,0.6928559307653148
Enterobacter sichuanensis,0.6928559307653148,Mostly Terrestrial,9999,1,0,0,0,0.6928559307653148
Enterobacter chuandaensis,0.6928559307653148,Mostly Terrestrial,9999,1,0,0,0,0.6928559307653148
Enterobacter chengduensis,0.6928559307653148,Mostly Terrestrial,9999,1,0,0,0,0.6928559307653148
Nicoletella semolina,0.8771794476161087,Terrestrial Specialist,9999,1,0,0,0,0.8771794476161087
Priestia endophytica,0.5827565270188222,Mostly Terrestrial,9999,1,0,0,0,0.5827565270188222
Priestia filamentosa,0.5827565270188222,Mostly Terrestrial,9999,1,0,0,0,0.5827565270188222
Frigoribacterium faeni,0.711313109188479,Mostly Terrestrial,9999,1,0,0,0,0.711313109188479
Frigoribacterium endophyticum,0.711313109188479,Mostly Terrestrial,9999,1,0,0,0,0.711313109188479
Corynebacterium marinum,0.48428053204353094,Mostly Terrestrial,9999,1,0,0,0,0.48428053204353094
Kytococcus sedentarius,0.4703947368421052,Mostly Terrestrial,9999,1,0,0,0,0.4703947368421052
Hydrobacter penzbergensis,0.3822832780672667,Mostly Terrestrial,9999,1,0,0,0,0.3822832780672667
Vibrio metoecus,-0.3865956502441189,Mostly Aquatic,9999,0,1,0,0,-0.3865956502441189
Vibrio mimicus,-0.3865956502441189,Mostly Aquatic,9999,0,1,0,0,-0.3865956502441189
Phenylobacterium haematophilum,0.3071598305610084,Mostly Terrestrial,9999,1,0,0,0,0.3071598305610084
Schaalia cardiffensis,0.9207155926001219,Terrestrial Specialist,9999,1,0,0,0,0.9207155926001219
Criibacterium bergeronii,0.9426827200271325,Terrestrial Specialist,9999,1,0,0,0,0.9426827200271325
Sanguibacter antarcticus,0.5752777777777778,Mostly Terrestrial,9999,1,0,0,0,0.5752777777777778
Corynebacterium crudilactis,0.5962835306458864,Mostly Terrestrial,9999,1,0,0,0,0.5962835306458864
Rhodopila globiformis,0.9007895959126799,Terrestrial Specialist,9999,1,0,0,0,0.9007895959126799
Weissella confusa,0.599053559905356,Mostly Terrestrial,9999,1,0,0,0,0.599053559905356
Laceyella sacchari,0.7816722146074015,Mostly Terrestrial,9999,1,0,0,0,0.7816722146074015
Laceyella tengchongensis,0.7816722146074015,Mostly Terrestrial,9999,1,0,0,0,0.7816722146074015
Laceyella sediminis,0.7816722146074015,Mostly Terrestrial,9999,1,0,0,0,0.7816722146074015
Acutalibacter muris,0.9770584538026399,Terrestrial Specialist,9999,1,0,0,0,0.9770584538026399
Mediterraneibacter massiliensis,0.963686667819471,Terrestrial Specialist,9999,1,0,0,0,0.963686667819471
Pseudorhizobium halotolerans,0.5335868187579214,Mostly Terrestrial,9999,1,0,0,0,0.5335868187579214
Pseudorhizobium flavum,0.5335868187579214,Mostly Terrestrial,9999,1,0,0,0,0.5335868187579214
Pseudorhizobium banfieldiae,0.5335868187579214,Mostly Terrestrial,9999,1,0,0,0,0.5335868187579214
Clostridium porci,0.9498399146211314,Terrestrial Specialist,9999,1,0,0,0,0.9498399146211314
Clostridium cadaveris,0.7309486780715396,Mostly Terrestrial,9999,1,0,0,0,0.7309486780715396
Acetatifactor muris,0.9799417664186348,Terrestrial Specialist,9999,1,0,0,0,0.9799417664186348
Hypericibacter terrae,0.7873932648949439,Mostly Terrestrial,9999,1,0,0,0,0.7873932648949439
Megasphaera massiliensis,0.6616897944844545,Mostly Terrestrial,9999,1,0,0,0,0.6616897944844545
Enterobacter asburiae,0.5279696132596685,Mostly Terrestrial,9999,1,0,0,0,0.5279696132596685
Enterobacter bugandensis,0.6928559307653148,Mostly Terrestrial,9999,1,0,0,0,0.6928559307653148
Enterobacter cancerogenus,0.5279696132596685,Mostly Terrestrial,9999,1,0,0,0,0.5279696132596685
Enterobacter huaxiensis,0.5279696132596685,Mostly Terrestrial,9999,1,0,0,0,0.5279696132596685
Galliscardovia ingluviei,0.8448023426061493,Terrestrial Specialist,9999,1,0,0,0,0.8448023426061493
Pseudomonas guguanensis,-0.23482993197278915,Mostly Aquatic,9999,0,1,0,0,-0.23482993197278915
Sharpea azabuensis,0.8965893163058712,Terrestrial Specialist,9999,1,0,0,0,0.8965893163058712
Pseudoglutamicibacter cumminsii,0.7392944727409924,Mostly Terrestrial,9999,1,0,0,0,0.7392944727409924
Drancourtella massiliensis,0.941213258286429,Terrestrial Specialist,9999,1,0,0,0,0.941213258286429
Barnesiella viscericola,0.8656694091249065,Terrestrial Specialist,9999,1,0,0,0,0.8656694091249065
Nereida ignava,-0.939538043478261,Aquatic Specialist,9999,0,1,0,0,-0.939538043478261
Microbacterium saccharophilum,0.3161977538497164,Mostly Terrestrial,9999,1,0,0,0,0.3161977538497164
Corallococcus coralloides,0.8223832370508174,Terrestrial Specialist,9999,1,0,0,0,0.8223832370508174
Corallococcus exiguus,0.8223832370508174,Terrestrial Specialist,9999,1,0,0,0,0.8223832370508174
Corticibacterium populi,0.5717844202898551,Mostly Terrestrial,9999,1,0,0,0,0.5717844202898551
Pantoea dispersa,0.5354567307692307,Mostly Terrestrial,9999,1,0,0,0,0.5354567307692307
Elizabethkingia meningoseptica,-0.11005563848554756,Mostly Aquatic,9999,0,1,0,0,-0.11005563848554756
Janibacter indicus,0.594888178913738,Mostly Terrestrial,9999,1,0,0,0,0.594888178913738
Gabonia massiliensis,0.9252966163761536,Terrestrial Specialist,9999,1,0,0,0,0.9252966163761536
Ligilactobacillus saerimneri,0.8999659748213679,Terrestrial Specialist,9999,1,0,0,0,0.8999659748213679
Coprobacter secundus,0.9252966163761536,Terrestrial Specialist,9999,1,0,0,0,0.9252966163761536
Veillonella parvula,0.9747145187601959,Terrestrial Specialist,9999,1,0,0,0,0.9747145187601959
Veillonella atypica,0.9468697752182798,Terrestrial Specialist,9999,1,0,0,0,0.9468697752182798
Cystobacter fuscus,0.8937721308060822,Terrestrial Specialist,9999,1,0,0,0,0.8937721308060822
Cystobacter ferrugineus,0.8937721308060822,Terrestrial Specialist,9999,1,0,0,0,0.8937721308060822
Cystobacter velatus,0.8937721308060822,Terrestrial Specialist,9999,1,0,0,0,0.8937721308060822
Sphingorhabdus rigui,-0.803810544035504,Aquatic Specialist,9999,0,1,0,0,-0.803810544035504
Turneriella parva,-0.013382827000097729,Generalist,9999,0,1,0,0,-0.013382827000097729
Pediococcus damnosus,0.7386454183266932,Mostly Terrestrial,9999,1,0,0,0,0.7386454183266932
Pediococcus inopinatus,0.7386454183266932,Mostly Terrestrial,9999,1,0,0,0,0.7386454183266932
Bacteroides heparinolyticus,0.9485388715309686,Terrestrial Specialist,9999,1,0,0,0,0.9485388715309686
Bergeyella zoohelcum,0.7505889281507656,Mostly Terrestrial,9999,1,0,0,0,0.7505889281507656
Eubacterium maltosivorans,0.5140431090790333,Mostly Terrestrial,9999,1,0,0,0,0.5140431090790333
Gemella morbillorum,0.904661463826197,Terrestrial Specialist,9999,1,0,0,0,0.904661463826197
Corynebacterium otitidis,0.534127843986999,Mostly Terrestrial,9999,1,0,0,0,0.534127843986999
Bradyrhizobium guangdongense,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium guangxiense,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium nanningense,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium diazoefficiens,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium symbiodeficiens,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium amphicarpaeae,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium cosmicum,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium vignae,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium betae,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium canariense,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium hipponense,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium agreste,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium glycinis,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium diversitatis,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium japonicum,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium liaoningense,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium cytisi,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium rifense,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium nitroreducens,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium manausense,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium daqingense,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium ottawaense,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Bradyrhizobium subterraneum,0.44206890112967984,Mostly Terrestrial,9999,1,0,0,0,0.44206890112967984
Planococcus citreus,0.5698948290972832,Mostly Terrestrial,9999,1,0,0,0,0.5698948290972832
Planococcus maritimus,0.5698948290972832,Mostly Terrestrial,9999,1,0,0,0,0.5698948290972832
Planococcus rifietoensis,0.5698948290972832,Mostly Terrestrial,9999,1,0,0,0,0.5698948290972832
Carnobacterium maltaromaticum,0.1909268439236894,Mostly Terrestrial,9999,1,0,0,0,0.1909268439236894
Pannonibacter phragmitetus,-0.11305691475663149,Mostly Aquatic,9999,0,1,0,0,-0.11305691475663149
Pannonibacter indicus,-0.11305691475663149,Mostly Aquatic,9999,0,1,0,0,-0.11305691475663149
Mitsuokella multacida,0.5931553326449329,Mostly Terrestrial,9999,1,0,0,0,0.5931553326449329
Streptococcus gwangjuense,0.8689655172413794,Terrestrial Specialist,9999,1,0,0,0,0.8689655172413794
Schaedlerella arabinosiphila,0.9649536647009267,Terrestrial Specialist,9999,1,0,0,0,0.9649536647009267
Erwinia persicina,0.6196504747488647,Mostly Terrestrial,9999,1,0,0,0,0.6196504747488647
Erwinia aphidicola,0.6196504747488647,Mostly Terrestrial,9999,1,0,0,0,0.6196504747488647
